,datestring,average_exhaustion,average_sA,average_percent_extracted_per_point,pB
2851,20111102,39.57709443188104,0.21211755455719347,0.4166666666666669,1.122
2852,20111103,39.78948207543767,0.2128022844294698,0.4830917874396127,1.192
2853,20111104,37.56421459401207,0.2102360462220393,0.4424778761061957,1.171
2854,20111105,39.2734884939035,0.20628482380977275,0.37735849056603904,0.988
2855,20111106,39.82817673400035,0.20574575413622545,0.3717472118959119,1.12
2856,20111107,41.418521448459366,0.20415928126169414,0.3952569169960478,0.965
2857,20111108,40.35750294518349,0.20592097311174784,0.3968253968253975,1.091
2858,20111109,42.600706618299924,0.21215237827216546,0.4132231404958677,1.08
2859,20111110,36.5453153380149,0.21023333139201555,0.5050505050505057,1.104
2860,20111115,33.05149465286628,0.21351845866043634,0.6024096385542178,1.005
2861,20111116,47.05741814876266,0.2078689736420258,0.4219409282700428,1.127
2862,20111117,42.61184196230445,0.19427126668393715,0.4310344827586216,1.029
2863,20111118,42.670694051803345,0.19803053902417886,0.3968253968253956,1.093
2864,20111119,42.93456160220478,0.21441855779909474,0.3831417624521072,1.168
2865,20111120,44.66625209482858,0.20652615095645727,0.4016064257028103,1.061
2866,20111121,44.0061679938173,0.21086536150066976,0.3921568627450981,1.091
2867,20111122,42.11884160208419,0.2041354523616083,0.40322580645161205,1.09
2868,20111123,47.828076394617646,0.2060330690268456,0.4424778761061939,1.093
2869,20111129,42.486456287147796,0.2115504399719783,0.4347826086956527,1.273
2870,20111130,44.597956511759136,0.2104131413816284,0.3831417624521088,1.105
2871,20111201,41.90955701986457,0.21181627660577204,0.3787878787878796,1.305
2872,20111202,42.24304843619166,0.2139573459552357,0.369003690036901,1.3090000000000002
2873,20111203,42.32810850453277,0.2158377043062802,0.3558718861209957,1.198
2874,20111204,39.65681997689367,0.2107039660431216,0.3831417624521088,1.286
2875,20111205,39.40992339246857,0.2101397547306691,0.3921568627450997,1.148
2876,20111206,44.28619551934886,0.21474048148197594,0.37453183520599104,1.115
2877,20111207,43.603565584075774,0.2090015229074708,0.38167938931297535,1.189
2878,20111208,44.163613171307176,0.2100985644600214,0.4081632653061211,1.268
2879,20111221,42.054917586792975,0.2106963549558399,0.3676470588235311,1.144
2880,20111222,42.16736607931436,0.20456748153907406,0.3816793893129775,1.183
2881,20111227,40.161274550767104,0.21478288203452645,0.36764705882353,1.144
2882,20111228,43.34914507467002,0.2137083624913338,0.3508771929824545,1.102
2883,20111229,44.63794850061686,0.2078278144086428,0.34013605442176914,1.208
2884,20111230,43.995324630256704,0.20716907296609546,0.34129692832764524,1.161
2885,20111231,44.43545700860415,0.2134303776242252,0.3984063745019936,1.182
2886,20120101,44.71212659724151,0.2119790650507216,0.3521126760563365,1.152
2887,20120102,45.47595768375245,0.2067267780105358,0.3472222222222225,1.116
2888,20120103,44.02930525701164,0.2119200838924936,0.34129692832764563,1.111
2889,20120104,43.356054418102026,0.21325656508401736,0.3597122302158285,1.418
2890,20120105,44.064585603324815,0.21551641670373128,0.3703703703703701,1.279
2891,20120110,40.27345154918172,0.20852279067631446,0.3690036900369023,1.241
2892,20120111,42.18267955229365,0.20847457442165948,0.35087719298245645,1.207
2893,20120112,36.955460962568154,0.21407894130499727,0.689655172413792,1.271
2894,20120113,45.38021857816428,0.20866090284788386,0.35842293906809986,1.167
2895,20120114,43.830501708146954,0.21035668840151567,0.3472222222222229,1.185
2896,20120115,42.43908873457805,0.21038544395787945,0.3367003367003352,1.216
2897,20120116,40.129866305961286,0.21578020483357324,0.3731343283582089,1.3030000000000002
2898,20120117,42.779420834179135,0.21241515757198745,0.35460992907801264,1.213
2899,20120118,42.285011206765006,0.2117896296731634,0.3496503496503511,1.256
2900,20120124,43.94599293185544,0.21378306158244265,0.42735042735042855,1.264
2901,20120125,43.43205784189156,0.21423170815127088,0.3745318352059928,1.209
2902,20120126,40.1460470738792,0.20321383227449186,0.6578947368421048,1.256
2903,20120127,46.92088575158578,0.2111052497820161,0.4504504504504512,1.264
2904,20120128,44.605640207272046,0.20933407644466706,0.3610108303249098,1.26
2905,20120129,50.32094925610353,0.21007837551497244,0.42372881355932196,1.345
2906,20120130,51.0215209756874,0.20581537389333773,0.471698113207548,1.13
2907,20120131,41.67418879067312,0.211786547843209,0.4608294930875591,1.219
2908,20120201,45.65037303800079,0.21068367046909492,0.4329004329004317,1.148
2909,20120202,41.76300680187533,0.21248144491960674,0.4950495049504944,1.421
2910,20120207,39.052895180047614,0.21120943832859332,0.45454545454545503,1.187
2911,20120208,42.88176982449905,0.21088579663459348,0.3703703703703693,1.18
2912,20120209,37.716081704092524,0.21152370192268868,0.4237288135593227,1.1740000000000002
2913,20120210,42.00446589517255,0.20366740841600706,0.3717472118959091,1.153
2914,20120211,41.48060537860216,0.2109741595625018,0.3663003663003675,0.83
2915,20120212,42.99214772909093,0.21260187073948586,0.37878787878788,0.86
2916,20120213,42.975976897652615,0.20809951877298632,0.3968253968253961,0.8
2917,20120214,43.1204801311146,0.21008555157190406,0.35211267605634056,0.82
2918,20120215,46.191848534885075,0.2104583336339144,0.3472222222222229,1.11
2919,20120216,44.205490016706115,0.208806245831962,0.3875968992248077,1.26
2920,20120221,49.19779015701311,0.2057589068842536,0.4366812227074242,0.8809999999999999
2921,20120222,45.941280305827895,0.2073397341630536,0.4926108374384223,1.064
2922,20120223,39.87904658857532,0.21621856129075656,0.5813953488372109,1.149
2923,20120224,40.5524366317203,0.2127643143329082,0.42918454935622335,1.27
2924,20120225,41.41911966342312,0.21292157092993114,0.4424778761061952,0.98
2925,20120226,42.118887098067816,0.2123656582824318,0.4504504504504502,0.84
2926,20120227,42.011919630024316,0.2103204132144741,0.4273504273504285,1.06
2927,20120228,40.054492160058814,0.22026436488248446,0.5050505050505051,1.05
2928,20120229,41.35626095238314,0.2122947219709004,0.4065040650406515,1.418
2929,20120301,43.45183538700285,0.21238616578857272,0.37174721189591176,1.08
2930,20120306,57.79293772186006,0.22084800935338428,0.6060606060606065,0.96
2931,20120307,59.231425722643884,0.2248028358852533,0.5780346820809266,0.97
2932,20120308,43.750313285442076,0.2157582431911455,0.4115226337448547,1.44
2933,20120309,44.91905615976448,0.2135575175192881,0.3636363636363619,1.41
2934,20120310,59.410140282569465,0.2259894813800888,0.4329004329004328,1.55
2935,20120311,60.77365997680398,0.2187664521926581,0.41841004184100333,1.44
2936,20120312,59.0980841419773,0.2199439320095691,0.43290043290043373,1.445
2937,20120313,61.33643222940957,0.22218044147503324,0.42016806722688976,1.477
2938,20120314,43.34394165173122,0.2105823830418342,0.38461538461538586,1.137
2939,20120315,45.5267766308846,0.21059517334165628,0.4081632653061209,1.129
2940,20120320,64.2792939858021,0.2271339331889129,0.7812500000000001,1.223
2941,20120321,62.80825201703063,0.21927056603400352,0.44052863436123335,1.318
2942,20120322,61.59832702589196,0.22172248705298264,0.4608294930875562,1.436
2943,20120323,62.42964696673165,0.22320391938626186,0.4504504504504511,1.4269999999999998
2944,20120324,48.95205955594957,0.2114807587051463,0.3891050583657605,1.285
2945,20120325,50.8182721128164,0.2084119763007096,0.3496503496503495,1.18
2946,20120326,69.58414111824986,0.23034232626812576,0.44247787610619577,1.38
2947,20120327,67.67373777917282,0.23031624655583224,0.42918454935622463,1.516
2948,20120328,68.06044347659152,0.2263609713727404,0.4329004329004338,1.319
2949,20120403,49.322112022195455,0.21529563487148826,0.38610038610038455,1.507
2950,20120404,46.839085585945575,0.2140957081701702,0.4566210045662086,1.352
2951,20120405,74.43554173545289,0.2353766735477287,0.4545454545454528,1.181
2952,20120406,72.38467669072423,0.2307303577061789,0.4739336492891012,1.551
2953,20120407,75.48507638134632,0.2275594777252002,0.4149377593361008,1.561
2954,20120408,75.7680901682113,0.2282632065838342,0.40322580645161177,1.574
2955,20120409,45.56627003055418,0.2069231990874688,0.4032258064516141,1.6030000000000002
2956,20120410,47.256610083560496,0.21576673083944564,0.3546099290780149,1.179
2957,20120411,72.0059908180571,0.23245253616083394,0.4854368932038843,1.453
2958,20120412,46.2544306692011,0.21398288547853891,0.4048582995951408,1.415
2959,20120416,41.06524977965991,0.21462687570018812,0.9803921568627456,1.348
2960,20120417,49.40096880497079,0.2159569438965082,0.34013605442176753,1.167
2961,20120418,47.94291282041504,0.21428648076081408,0.34364261168384896,1.262
2962,20120419,46.51673071178461,0.2122830569556252,0.4081632653061212,1.307
2963,20120420,46.449361604029185,0.2257775245091063,0.462962962962964,1.324
2964,20120421,43.93287617852143,0.2125105370388842,0.4065040650406511,1.329
2965,20120422,44.87835826444433,0.21094962371912132,0.3731343283582089,1.208
2966,20120423,46.62234768240772,0.21516572460799765,0.3623188405797088,1.197
2967,20120425,52.86199270885648,0.21779903262676964,0.3906250000000001,1.228
2968,20120426,46.896533651911966,0.2156734873642328,0.6944444444444455,1.2990000000000002
2969,20120501,40.60803673816,0.1989294812218774,1.0526315789473693,1.146
2970,20120502,44.84613805909545,0.22099461271292406,0.4132231404958686,1.197
2971,20120503,50.52119918246024,0.22084309693305615,0.37313432835820937,1.275
2972,20120504,52.47014417071577,0.2027782224593272,0.3246753246753249,1.272
2973,20120505,43.96090657393131,0.2144160972338446,0.4098360655737686,1.056
2974,20120506,46.930677276664355,0.22511809385101567,0.4132231404958667,1.09
2975,20120507,53.32511547602788,0.2142983247650244,0.3731343283582078,1.217
2976,20120508,48.41846558913193,0.211853169772774,0.4878048780487815,1.196
2977,20120509,50.42768431974859,0.22951766058726056,0.4444444444444439,1.223
2978,20120510,57.26338543057621,0.2206392958678679,0.3703703703703701,1.389
2979,20120515,48.2914267952838,0.21894230359455152,0.4237288135593231,1.354
2980,20120516,51.4983829349712,0.2093331200658196,0.4132231404958691,1.179
2981,20120517,51.78463906978486,0.22290106641531185,0.3906249999999987,1.354
2982,20120518,57.500730224042464,0.2199763063190727,0.3649635036496369,1.379
2983,20120519,57.04440332948202,0.21261362366462144,0.3875968992248055,1.413
2984,20120520,57.39279509405738,0.21592161509182628,0.35335689045936464,1.224
2985,20120521,51.27405904585149,0.21879041623243986,0.3703703703703707,1.396
2986,20120522,55.56625042426096,0.21280186306103568,0.3508771929824557,1.212
2987,20120523,53.428148124808686,0.22143694755122675,0.3816793893129786,1.249
2988,20120524,52.79991252809052,0.21162202717278752,0.38022813688212975,1.264
2989,20120529,50.11146614034047,0.21899794834497968,0.4065040650406528,1.261
2990,20120530,52.819464240242844,0.22334034633870253,0.3861003861003858,1.256
2991,20120531,57.68314796789648,0.21064951605126286,0.3846153846153834,1.258
2992,20120601,60.282153337564104,0.21079095038873408,0.4065040650406505,1.281
2993,20120602,52.53055273721174,0.2170752533762685,0.4444444444444432,1.249
2994,20120603,54.309783056390465,0.22361691026580852,0.3448275862068974,1.41
2995,20120604,56.802964699494225,0.21782521875058464,0.45045045045045207,1.43
2996,20120605,53.8970787339149,0.22337508501336534,0.4016064257028101,1.306
2997,20120606,59.55451634353576,0.22395653472633675,0.3846153846153847,1.295
2998,20120607,61.90332232162889,0.20464478350366835,0.41152263374485737,1.367
2999,20120612,53.25198938705734,0.2201054174311593,0.4310344827586211,0.93
3000,20120613,58.238604043743315,0.2154990449707456,0.39682539682539625,1.126
3001,20120614,53.0539861214105,0.2172254076634824,0.4524886877828061,1.319
3002,20120615,54.48687328875253,0.22179359918121175,0.4065040650406493,1.267
3003,20120616,56.006645289697026,0.2214971424229339,0.5681818181818165,1.29
3004,20120617,56.56750982278046,0.21766395566419852,0.4975124378109441,1.219
3005,20120618,53.12363676504562,0.2091969666078644,0.458715596330274,1.452
3006,20120619,47.170803302984744,0.21209855381667236,0.4166666666666665,1.253
3007,20120620,43.17069149619094,0.22060251659680666,0.43668122270742415,1.162
3008,20120621,45.60793520594966,0.21515956150295387,0.469483568075117,1.291
3009,20120626,48.67700546365877,0.2143912154414669,0.36363636363636376,1.187
3010,20120627,50.521091410968964,0.2161405970432648,0.33557046979865585,1.0590000000000002
3011,20120628,49.9914982032161,0.2126606129951203,0.41493775933609867,1.1909999999999998
3012,20120629,51.19807024948507,0.2148560364433898,0.3333333333333343,1.181
3013,20120630,52.03940486682471,0.2072741412950877,0.3690036900368984,1.073
3014,20120701,51.61816796177286,0.21314682394327256,0.33670033670033755,1.251
3015,20120702,50.48340615069388,0.2106188241396712,0.3610108303249103,1.17
3016,20120703,46.77278986387578,0.21530834310799968,0.4255319148936178,1.24
3017,20120704,57.10404831726007,0.20599049878964915,0.505050505050505,1.247
3018,20120705,43.754448334003314,0.2187733363474379,0.5524861878453033,1.126
3019,20120710,51.01367284351387,0.21797559167073527,0.43859649122806976,1.43
3020,20120711,52.31333862714642,0.21607463133204116,0.35714285714285643,1.3530000000000002
3021,20120712,49.10325231075422,0.21892603514167155,0.4329004329004333,1.464
3022,20120713,58.57363523541191,0.20810359721506125,0.4048582995951409,1.556
3023,20120714,55.65748608956458,0.2163100482665737,0.34722222222222193,1.591
3024,20120715,56.72601814623388,0.21301796326028025,0.3623188405797096,1.5719999999999998
3025,20120716,62.99555733261425,0.20238230510437147,0.3597122302158286,1.284
3026,20120717,62.179236633193085,0.20852220453466808,0.3787878787878787,1.515
3027,20120718,59.28450999564807,0.2099263225134473,0.35211267605633856,1.186
3028,20120719,57.87637172288078,0.20939960005191666,0.3690036900368997,1.501
3029,20120724,47.888772408458706,0.21503338370414105,0.4032258064516141,1.531
3030,20120725,49.49843116564047,0.2111668298550491,0.3460207612456757,1.344
3031,20120726,51.382505273559815,0.2120483082504092,0.3649635036496348,1.381
3032,20120727,53.03224008650418,0.2084398561267281,0.38022813688213103,1.445
3033,20120728,53.26161515848993,0.20732435195452328,0.383141762452106,1.465
3034,20120729,54.04596340286231,0.20534524962205047,0.39215686274509903,1.379
3035,20120730,52.73941988418036,0.21039855909619765,0.35335689045936325,1.339
3036,20120731,51.2285519740505,0.21083064341542912,0.34013605442177003,1.378
3037,20120801,50.05108407264261,0.2096068658639138,0.3484320557491288,0.94
3038,20120802,49.25648383100078,0.21321895546721367,0.3875968992248071,0.868
3039,20120808,47.51827793559662,0.22280976290391807,0.5494505494505496,0.962
3040,20120809,45.72358217667038,0.2226843538882632,0.44642857142857106,0.655
